,A ID,B ID,Race Margin,Win % Margin,Skill Margin,Game Margin,AvgPPM Margin,Win Margin,Gender Matchup,State
5584,10015227,10025157,0.0,-7.228012807411943,-13,-50,-0.7799999999999994,2.0,0,0
5585,10015227,10025157,0.0,-7.228012807411943,-13,-50,-0.7799999999999994,-2.0,0,0
5587,10032036,10025157,2.0,-5.507199871645724,15,-52,-0.7899999999999991,-2.0,1,0
5588,10013227,10025157,0.0,1.5021459227467844,12,-28,0.41000000000000014,2.0,1,0
5589,10026544,10025157,-1.0,-5.696297657019755,-28,12,-1.0600000000000005,1.0,0,0
5590,10046697,10025157,0.0,-15.164520743919887,1,-110,-2.9499999999999993,-3.0,0,0
5591,10006221,10025157,1.0,3.3403812168644365,7,22,0.5600000000000005,1.0,1,0
5593,10037355,10025157,1.0,4.627145922746784,1,-103,0.47000000000000064,-1.0,0,0
5594,10031988,10025157,0.0,-16.83118741058655,-16,-90,-2.5,-1.0,1,0
5595,10025152,10037370,1.0,22.71204507385412,40,202,3.179999999999999,2.0,1,0
5596,10015227,10037370,0.0,10.966810966810968,4,54,1.96,2.0,0,0
5597,10020996,10037370,0.0,16.224747474747474,1,68,3.1900000000000004,2.0,1,0
5599,10025152,10045954,1.0,4.882295293896888,47,87,0.9799999999999986,2.0,1,0
5600,10025157,10045954,0.0,0.36507399426567844,24,-11,0.5399999999999991,2.0,0,0
5601,10025449,10045954,-1.0,-7.656589606797063,-11,-73,-0.3500000000000014,-1.0,0,0
5602,10007259,10045954,1.0,12.978331028123577,33,-105,1.879999999999999,2.0,0,0
5603,10040077,10045954,1.0,3.405681455473996,42,8,0.6600000000000001,2.0,1,0
5604,10040077,10045954,2.0,3.405681455473996,42,8,0.6600000000000001,3.0,1,0
5605,10011333,10045954,0.0,-3.6883356385431014,15,-92,-0.2400000000000002,3.0,1,0
5606,10025152,10007898,2.0,11.348408710217754,37,213,1.3899999999999988,1.0,1,0
5607,10032000,10037326,4.0,9.212934716290427,47,44,2.24,-2.0,0,0
5608,10020997,10037326,-1.0,-1.541920976549946,0,113,0.09000000000000163,-1.0,0,0
5609,10020997,10037326,0.0,-1.541920976549946,0,113,0.09000000000000163,-4.0,0,0
5610,10011325,10037326,-2.0,-3.712121212121211,-11,154,-0.03999999999999915,1.0,-1,0
5611,10006232,10037326,-1.0,-0.42780748663101065,-17,143,0.25,-3.0,-1,0
5613,10006236,10037326,0.0,-4.892676767676761,-1,120,-0.1399999999999988,1.0,0,0
5615,10006236,10037326,-1.0,-4.892676767676761,-1,120,-0.1399999999999988,-4.0,0,0
5617,10025157,10037326,-4.0,-6.047600468201324,-31,81,-0.1899999999999995,4.0,-1,0
5618,10025157,10037326,-2.0,-6.047600468201324,-31,81,-0.1899999999999995,1.0,-1,0
5619,10011336,10037326,-3.0,-7.980569049271324,-26,25,-0.8999999999999986,2.0,-1,0
5620,10015226,10037326,-1.0,-8.599508599508589,10,-29,-0.3899999999999988,1.0,-1,0
5621,10006235,10037326,1.0,-5.9391827684510545,24,250,-0.5299999999999994,4.0,0,0
5623,10034702,10037326,1.0,-2.867602196461249,28,52,0.7300000000000004,-1.0,0,0
5624,10015672,10037326,-1.0,-2.6074700493305087,-2,96,0.14000000000000057,-2.0,0,0
5625,10026043,10037326,1.0,-10.42780748663101,0,-20,0.13000000000000078,-4.0,0,0
5626,10010879,10037326,1.0,5.45454545454546,11,-18,0.5300000000000011,-5.0,0,0
5627,10032000,10006241,4.0,11.867632959223954,46,-159,2.5700000000000003,3.0,0,0
5629,10032036,10006241,-1.0,-8.900102096913521,-17,-174,-0.6499999999999986,-3.0,0,0
5631,10046690,10006241,1.0,20.83651642475172,24,-227,2.8000000000000007,1.0,0,0
5633,10032000,10045953,6.0,45.57657107992678,76,80,6.6899999999999995,2.0,0,0
5634,10032000,10032445,5.0,9.472674976030675,44,48,2.3499999999999996,-4.0,0,0
5635,10006213,10032445,1.0,-3.9574867145983177,22,201,0.13000000000000078,-2.0,0,0
5637,10025151,10032445,-4.0,-8.671679197994997,-26,26,-0.6600000000000001,2.0,0,0
5638,10007250,10032445,2.0,0.7361197754210735,23,79,0.09999999999999964,2.0,0,0
5639,10013067,10032445,1.0,2.857142857142847,18,-12,3.2200000000000006,-3.0,0,0
5640,10020997,10006221,2.0,1.1652982747869416,24,10,-0.27999999999999936,-3.0,0,0
5642,10006232,10006221,1.0,2.279411764705877,7,40,-0.120000000000001,3.0,-1,0
5646,10032036,10006221,0.0,-8.847581088510161,8,-74,-1.3499999999999996,1.0,0,0
5648,10026047,10006221,-1.0,-7.6277089783281795,-11,-89,-0.4299999999999997,-1.0,-1,0
5650,10040545,10006221,3.0,10.661764705882348,44,-135,0.5099999999999998,-2.0,0,0
5652,10020997,10040076,2.0,26.53294533361047,37,132,2.9300000000000006,-2.0,0,0
5653,10025204,10040076,1.0,28.83487800264801,35,147,3.45,2.0,0,0
5654,10015227,10040076,0.0,14.79925303454715,-7,50,1.87,-2.0,-1,0
5655,10040077,10040076,0.0,25.06787330316741,24,119,2.7700000000000005,3.0,0,0
5656,10013227,10040076,-1.0,23.529411764705877,18,72,3.0599999999999996,3.0,0,0
5657,10011333,10040076,0.0,17.973856209150313,-3,19,1.87,-2.0,0,0
5658,10044486,10040076,0.0,29.70918704560477,14,23,3.5300000000000002,2.0,0,0
5659,10007251,10040076,2.0,27.13301536830948,43,98,2.62,2.0,0,0
5660,10010879,10040076,3.0,33.52941176470588,48,1,3.37,2.0,0,0
5661,10025204,10045948,1.0,-7.852428498899961,-13,148,-1.7199999999999989,2.0,0,0
5662,10032036,10045948,0.0,-20.167240531234604,-27,49,-3.3099999999999987,-1.0,0,0
5663,10046206,10045948,0.0,-31.578947368421048,-45,-11,-5.9399999999999995,-3.0,0,0
5664,10011349,10043366,0.0,-1.5418502202643083,1,122,-0.19000000000000128,-3.0,-1,0
5665,10040077,10043366,-1.0,1.538461538461533,6,136,-0.33000000000000007,2.0,0,0
5666,10011325,10040764,1.0,50.83333333333333,36,193,8.83,2.0,0,0
5667,10006236,10006223,-1.0,-4.104447655748231,-24,-17,-0.34999999999999964,-4.0,0,0
5671,10006236,10006223,0.0,-4.104447655748231,-24,-17,-0.34999999999999964,2.0,0,0
5675,10015226,10006223,1.0,-7.811279487580059,-13,-166,-0.5999999999999996,-2.0,-1,0
5677,10006235,10006223,2.0,-5.150953656522525,1,113,-0.7400000000000002,-2.0,0,0
5681,10032036,10006223,-2.0,-10.766571227918519,-39,-108,-1.1899999999999995,-2.0,0,0
5683,10044486,10006223,-2.0,2.422549847372885,-46,-133,0.4800000000000004,-2.0,0,0
5685,10006241,10006223,-2.0,-1.8664691310049975,-22,66,-0.5400000000000009,-2.0,0,0
5689,10046009,10006223,-3.0,-16.678573748132756,-83,-128,-2.7300000000000004,-3.0,0,0
5691,10046690,10006223,1.0,18.970047293746724,2,-161,2.26,3.0,0,0
5693,10045954,10006223,-5.0,-5.624445350538473,-78,-45,-0.9399999999999995,-2.0,-1,0
5695,10013068,10006223,3.0,10.010890508502968,9,-143,2.0199999999999996,2.0,0,0
5697,10027414,10006223,-1.0,-25.18579686209744,-48,-165,-1.9900000000000002,-2.0,0,0
5699,10031988,10006223,-2.0,-22.090558766859345,-70,-146,-2.9000000000000004,3.0,0,0
5701,10025157,10045952,0.0,39.40694498634412,17,114,5.68,2.0,0,0
5702,10025449,10045952,-1.0,31.38528138528138,-18,52,4.789999999999999,2.0,0,0
5703,10040077,10045952,0.0,42.44755244755244,35,133,5.800000000000001,2.0,1,0
5704,10006241,10045952,2.0,42.79984721161192,49,236,5.539999999999999,3.0,1,0
5706,10006241,10045952,3.0,42.79984721161192,49,236,5.539999999999999,-4.0,1,0
5708,10025157,10040606,0.0,-1.5021459227467844,11,119,2.1799999999999997,2.0,-1,0
5709,10027414,10040606,1.0,-21.42857142857143,17,10,0.5899999999999999,-1.0,0,0
5710,10025157,10006227,0.0,2.845680164209739,26,-22,0.6899999999999995,-1.0,0,0
5712,10015227,10006227,0.0,-4.382332643202204,13,-72,-0.08999999999999986,1.0,0,0
5714,10020996,10006227,1.0,0.8756038647343019,10,-58,1.1400000000000006,-2.0,1,0
5716,10026047,10006227,1.0,-1.4416475972540042,22,-89,0.8200000000000003,1.0,0,0
5718,10011323,10043707,-1.0,13.96250808015514,-12,119,2.7699999999999996,2.0,-1,0
5719,10044487,10043707,2.0,-3.5714285714285694,20,8,-0.16999999999999993,2.0,0,0
5720,10011323,10025154,0.0,-7.4660633484162915,-25,122,-0.23000000000000043,-2.0,-1,0
5721,10006213,10045949,3.0,28.106005348893767,62,233,3.49,3.0,0,0
5723,10011333,10045949,0.0,22.22222222222223,-3,36,2.5,1.0,0,0
5724,10015227,10009670,-2.0,16.269841269841272,-21,66,2.12,-1.0,-1,0
5728,10007251,10009670,2.0,28.603603603603602,29,114,2.87,1.0,0,0
5732,10025153,10009670,1.0,31.000000000000007,27,73,3.3899999999999997,2.0,0,0
5736,10006235,10006448,-1.0,-4.334904693584761,-1,258,-1.0,4.0,0,0
5740,10006235,10026043,2.0,4.488624718179956,24,270,-0.6600000000000001,-6.0,0,0
5742,10006221,10026043,-3.0,7.720588235294123,-24,123,0.2400000000000002,3.0,0,0
5744,10013068,10026043,2.0,19.65046888320545,32,14,2.0999999999999996,2.0,0,0
5745,10011333,10046009,0.0,7.365792759051182,20,-9,1.5500000000000007,-1.0,0,0
5746,10044486,10046009,1.0,19.10112359550564,37,-5,3.210000000000001,2.0,0,0
5747,10037370,10046009,0.0,-6.775621382362949,12,-32,-0.40999999999999925,1.0,-1,0
5748,10019442,10030210,-1.0,14.506172839506178,0,99,2.049999999999999,3.0,0,3
5749,10019442,10002945,1.0,1.3856054636196617,9,5,0.5499999999999989,3.0,0,3
5750,10019442,10002945,1.0,1.3856054636196617,9,5,0.5499999999999989,-1.0,0,3
5751,10019445,10002945,0.0,1.2127659574468197,21,69,0.08999999999999986,-3.0,0,3
5752,10000141,10002945,0.0,1.897257936056441,5,25,0.6699999999999999,1.0,0,3
5753,10036363,10002945,-1.0,-16.856199559794568,-28,-78,-2.280000000000001,-2.0,-1,3
5754,10011609,10002945,-2.0,-11.22287760690962,-32,-26,-0.8400000000000016,-3.0,0,3
5755,10004165,10002945,1.0,-8.211891576799765,5,-65,-1.1400000000000006,-3.0,0,3
5756,10034829,10002945,-2.0,11.87943262411347,-14,-81,1.5199999999999996,1.0,-1,3
5757,10039533,10002945,-1.0,2.3556231003039514,-12,-101,-0.8800000000000008,1.0,0,3
5758,10019442,10036428,-1.0,-5.190796857463518,-15,77,-0.019999999999999574,-4.0,0,3
5759,10010348,10036428,-2.0,-13.602442333785625,-30,19,-1.3899999999999988,-1.0,0,3
5760,10018179,10036428,4.0,15.872135994087209,38,51,3.780000000000001,3.0,0,3
5761,10003096,10036428,1.0,-12.381078224101486,15,514,-1.0599999999999987,-2.0,0,3
5762,10003096,10036428,2.0,-12.381078224101486,15,514,-1.0599999999999987,2.0,0,3
5763,10003096,10036428,2.0,-12.381078224101486,15,514,-1.0599999999999987,-2.0,0,3
5764,10004165,10036428,-2.0,-14.788293897882944,-19,7,-1.709999999999999,2.0,0,3
5765,10039547,10036428,-3.0,1.9696969696969617,-21,-13,0.5800000000000001,2.0,0,3
5766,10019442,10018859,2.0,2.422839506172849,13,-136,0.5399999999999991,-1.0,1,3
5767,10012057,10018859,0.0,-4.543650793650798,-19,-199,0.049999999999998934,-1.0,0,3
5768,10011442,10018859,0.0,-3.0457746478873275,-20,-97,-0.370000000000001,-2.0,0,3
5769,10021499,10018859,0.0,4.274691358024704,2,-164,0.5999999999999996,1.0,1,3
5770,10021501,10018859,4.0,-9.5639534883721,21,-175,-1.0899999999999999,1.0,1,3
5771,10002946,10018859,0.0,-1.8981481481481381,-19,-139,-0.21000000000000085,1.0,0,3
5772,10005285,10018859,3.0,-0.39179104477610593,18,-68,-0.10000000000000142,-1.0,1,3
5773,10042479,10018859,2.0,26.25,11,-236,2.41,1.0,1,3
5774,10042480,10018859,1.0,21.25,10,-234,2.0299999999999994,-2.0,1,3
5775,10042480,10018859,2.0,21.25,10,-234,2.0299999999999994,2.0,1,3
5776,10000038,10018859,2.0,-3.510765550239242,5,-85,-0.3600000000000012,2.0,1,3
5777,10022101,10018859,0.0,-1.6223404255319025,-8,-171,0.09999999999999964,3.0,1,3
5778,10012414,10018859,2.0,1.8679775280898951,16,-113,-0.15000000000000036,1.0,1,3
5779,10042482,10018859,0.0,-53.75,-26,-239,-5.890000000000001,-3.0,1,3
5780,10037244,10018859,-1.0,-31.16935483870968,-50,-210,-3.4700000000000006,-2.0,0,3
5781,10019442,10000141,0.0,-0.5116524724367792,4,-20,-0.120000000000001,-1.0,0,3
5782,10026943,10000141,0.0,-5.464979783487664,-6,-60,-0.7700000000000014,3.0,0,3
5783,10005285,10000141,1.0,-3.3262830233857343,9,48,-0.7600000000000016,-4.0,0,3
5784,10019442,10002946,2.0,4.320987654320987,32,3,0.75,1.0,1,3
5785,10018859,10002946,0.0,1.8981481481481381,19,139,0.21000000000000085,1.0,0,3
5786,10012057,10002946,0.0,-2.64550264550266,0,-60,0.2599999999999998,-2.0,0,3
5787,10026669,10002946,1.0,-19.419419419419427,2,-83,-3.09,2.0,1,3
5788,10036363,10002946,0.0,-13.920817369093243,-5,-80,-2.08,-2.0,0,3
5789,10034829,10002946,0.0,14.814814814814795,9,-83,1.7200000000000006,-2.0,0,3
5790,10039546,10002946,0.0,-51.85185185185186,-6,-103,-7.35,-1.0,1,3
5791,10019442,10000120,-4.0,3.57543690877025,-41,-71,0.1999999999999993,2.0,0,3
5792,10036428,10000120,-3.0,8.766233766233768,-26,-148,0.21999999999999886,2.0,0,3
5793,10021501,10000120,-4.0,-8.411356085774699,-33,-110,-1.4299999999999997,-2.0,0,3
5794,10018179,10000120,2.0,24.638369760320977,12,-97,4.0,-3.0,0,3
5795,10019442,10034829,2.0,-10.493827160493808,23,86,-0.9700000000000006,-2.0,1,3
5796,10003096,10034829,5.0,-17.684108527131777,53,523,-2.01,1.0,1,3
5797,10036363,10034829,0.0,-28.735632183908038,-14,3,-3.8000000000000007,-3.0,0,3
5798,10000279,10034829,-2.0,-30.532212885154046,-46,53,-3.040000000000001,-1.0,0,3
5799,10019445,10026943,0.0,4.780487804878042,22,104,0.19000000000000128,-4.0,0,3
5800,10036428,10026943,2.0,10.144124168514402,25,-37,0.6699999999999999,3.0,0,3
5801,10010348,10026943,0.0,-3.4583181652712227,-5,-18,-0.7199999999999989,2.0,0,3
5802,10026669,10026943,-1.0,-18.78707976268953,-20,-46,-3.1899999999999995,-3.0,0,3
5803,10003096,10026943,4.0,-2.236954055587084,40,477,-0.3899999999999988,4.0,0,3
5804,10000157,10026943,4.0,3.517329910141214,32,-39,0.16000000000000014,2.0,0,3
5805,10000157,10026943,4.0,3.517329910141214,32,-39,0.16000000000000014,1.0,0,3
5806,10033716,10026943,-2.0,-32.171893147502914,-33,-64,-4.919999999999999,-2.0,0,3
5807,10036363,10026943,-1.0,-13.288477712363346,-27,-43,-2.1799999999999997,-3.0,-1,3
5808,10036363,10026943,-2.0,-13.288477712363346,-27,-43,-2.1799999999999997,-1.0,-1,3
5809,10037277,10026943,-1.0,7.604017216642745,-9,-40,0.4800000000000004,-1.0,0,3
5810,10019445,10011442,1.0,5.295774647887335,45,25,0.45000000000000107,-2.0,1,3
5811,10021499,10011442,1.0,7.3204660059120314,22,-67,0.9700000000000006,3.0,1,3
5812,10018179,10011442,8.0,26.531547005610904,86,-65,4.710000000000001,2.0,1,3
5813,10036363,10011442,0.0,-12.773190869354053,-4,-122,-1.92,-3.0,0,3
5814,10022820,10011442,4.0,-0.44781509570241695,41,29,0.07000000000000028,-2.0,1,3
5815,10005285,10011442,4.0,2.6539836031112216,38,29,0.2699999999999996,-2.0,1,3
5816,10018587,10011442,4.0,0.8747220163083895,50,46,0.2400000000000002,-2.0,1,3
5817,10001192,10011442,1.0,-6.405979738077583,11,40,-0.2599999999999998,-2.0,1,3
5818,10022102,10011442,1.0,0.697643806765825,19,-63,0.13000000000000078,1.0,1,3
5819,10014153,10011442,0.0,-6.908604914156463,-2,-51,-0.6199999999999992,-2.0,1,3
5820,10000017,10011442,3.0,15.010060362173036,32,-108,2.8200000000000003,-3.0,0,3
5821,10012414,10011442,2.0,4.913752175977223,36,-16,0.22000000000000064,-2.0,1,3
5822,10000105,10011442,2.0,5.330257406508011,34,-82,0.14000000000000057,1.0,1,3
5823,10004835,10011442,3.0,1.428476069688287,36,2,0.41999999999999993,-1.0,1,3
5824,10000500,10011442,2.0,-3.0298067474614996,32,-98,-0.4299999999999997,-1.0,1,3
5825,10000500,10011442,2.0,-3.0298067474614996,32,-98,-0.4299999999999997,3.0,1,3
5826,10034829,10011442,0.0,15.962441314553985,10,-125,1.8800000000000008,2.0,0,3
5827,10034829,10011442,0.0,15.962441314553985,10,-125,1.8800000000000008,-2.0,0,3
5828,10019445,10026669,0.0,23.567567567567572,42,150,3.380000000000001,-4.0,0,3
5829,10019445,10026669,0.0,23.567567567567572,42,150,3.380000000000001,2.0,0,3
5830,10005285,10026669,1.0,20.92577652279146,35,154,3.1999999999999993,3.0,0,3
5831,10000500,10026669,3.0,15.241986172218738,29,27,2.5,-5.0,0,3
5832,10019445,10014153,1.0,12.204379562043798,47,76,1.0700000000000003,1.0,0,3
5833,10042480,10014153,1.0,31.20437956204379,32,-86,3.0199999999999996,1.0,0,3
5834,10002351,10014153,2.0,9.692751655067042,34,68,0.8599999999999994,-3.0,0,3
5835,10001192,10014153,1.0,0.5026251760788796,13,91,0.35999999999999943,2.0,0,3
5836,10000017,10014153,3.0,21.9186652763295,34,-57,3.4399999999999995,2.0,-1,3
5837,10042481,10014153,1.0,13.204379562043783,45,3,1.7400000000000002,1.0,0,3
5838,10019445,10027409,0.0,5.253731343283583,17,39,0.3100000000000005,4.0,0,3
5839,10017648,10027409,1.0,-0.7462686567164241,-13,7,0.0600000000000005,-3.0,0,3
5840,10000038,10027409,2.0,-0.5070342069556659,-3,26,-0.13000000000000078,-1.0,0,3
5841,10022101,10027409,0.0,1.3813909177516734,-16,-60,0.33000000000000007,-1.0,0,3
5842,10004911,10027409,-2.0,-12.601938759809201,-52,-66,-0.13000000000000078,-1.0,-1,3
5843,10019445,10000087,-4.0,-2.303886925795055,-16,-35,-0.5299999999999994,6.0,0,3
5844,10021499,10000087,-2.0,-0.27919556777035837,-39,-127,-0.009999999999999787,-2.0,0,3
5845,10030213,10000087,-4.0,-5.494898161750129,-30,-149,-1.2599999999999998,-1.0,0,3
5846,10012414,10000087,-3.0,-2.685909397705167,-25,-76,-0.7599999999999998,1.0,0,3
5847,10042481,10000087,-4.0,-1.3038869257950694,-18,-108,0.14000000000000057,6.0,0,3
5848,10019445,10000038,-1.0,5.760765550239249,20,13,0.4400000000000013,4.0,0,3
5849,10011442,10000038,-2.0,0.4649909023519143,-25,-12,-0.009999999999999787,4.0,-1,3
5850,10005285,10000038,1.0,3.118974505463136,13,17,0.2599999999999998,1.0,0,3
5851,10000124,10000038,4.0,22.02967311326445,66,-35,3.780000000000001,3.0,0,3
5852,10017781,10000038,0.0,8.43845150065247,15,-49,0.6300000000000008,-2.0,0,3
5853,10012414,10000038,0.0,5.378743078329137,11,-28,0.21000000000000085,3.0,0,3
5854,10042482,10000038,-2.0,-50.23923444976076,-31,-154,-5.529999999999999,-3.0,0,3
5855,10027112,10000038,-2.0,-6.622213173165001,-39,-110,-0.8599999999999994,5.0,-1,3
5856,10027112,10000038,-3.0,-6.622213173165001,-39,-110,-0.8599999999999994,1.0,-1,3
5857,10027529,10000038,-2.0,-16.028708133971286,-29,-134,-1.9999999999999991,-2.0,0,3
5858,10023277,10000038,-1.0,-6.361683429352603,-28,-90,-0.129999999999999,-3.0,0,3
5859,10000456,10000038,-1.0,-0.5660318353816649,-22,31,0.21000000000000085,2.0,-1,3
5860,10036922,10000038,1.0,16.4274322169059,27,-105,2.130000000000001,4.0,0,3
5861,10018859,10000500,-2.0,6.075581395348827,-12,195,0.8000000000000007,-1.0,-1,3
5862,10034631,10000500,-1.0,13.195146612740139,-2,-15,2.4000000000000004,3.0,0,3
5863,10003096,10000500,3.0,1.3081395348837077,31,496,0.3000000000000007,1.0,0,3
5864,10022820,10000500,0.0,2.5819916517590826,9,127,0.5,4.0,0,3
5865,10018859,10000111,-4.0,5.337301587301596,-28,144,0.9000000000000004,2.0,-1,3
5866,10034631,10000111,-3.0,12.456866804692908,-18,-66,2.5,2.0,0,3
5867,10026943,10000111,-2.0,2.8068137824235606,-25,-32,0.7899999999999991,-1.0,0,3
5868,10010348,10000111,-2.0,-0.6515043828476621,-30,-50,0.07000000000000028,-2.0,0,3
5869,10010348,10000111,-3.0,-0.6515043828476621,-30,-50,0.07000000000000028,-2.0,0,3
5870,10026669,10000111,-4.0,-15.980265980265969,-45,-78,-2.4000000000000004,-2.0,0,3
5871,10018859,10034595,1.0,20.41666666666667,31,231,3.290000000000001,2.0,0,3
5872,10042482,10034595,1.0,-33.33333333333333,5,-8,-2.5999999999999996,-3.0,1,3
5873,10018859,10039054,2.0,15.288461538461533,42,156,1.9400000000000004,1.0,0,3
5874,10042480,10039054,4.0,36.53846153846153,52,-78,3.9699999999999998,2.0,1,3
5875,10017648,10039054,3.0,11.538461538461533,37,52,1.7700000000000005,2.0,1,3
5876,10001192,10039054,3.0,5.836707152496622,33,99,1.3099999999999996,-2.0,1,3
5877,10022102,10039054,3.0,12.94033069734003,41,-4,1.7000000000000002,2.0,1,3
5878,10000038,10039054,6.0,11.777695988222291,47,71,1.5799999999999992,-7.0,1,3
5879,10022101,10039054,2.0,13.66612111292963,34,-15,2.04,2.0,1,3
5880,10018859,10004835,-2.0,1.6172985781990405,-16,95,-0.049999999999998934,-2.0,-1,3
5881,10039054,10004835,-4.0,-13.671162960262492,-58,-61,-1.9899999999999993,-2.0,-1,3
5882,10002351,10004835,0.0,1.355670671222292,-4,15,-0.17999999999999972,-2.0,0,3
5883,10022102,10004835,-1.0,-0.730832262922462,-17,-65,-0.28999999999999915,-3.0,0,3
5884,10017781,10004835,-1.0,6.544984528612268,4,-39,0.22000000000000064,-3.0,0,3
5885,10042482,10004835,-3.0,-52.13270142180096,-42,-144,-5.9399999999999995,-3.0,0,3
5886,10018859,10022102,-1.0,2.3481308411215025,1,160,0.2400000000000002,-2.0,-1,3
5887,10005285,10022102,2.0,1.9563397963453966,19,92,0.1399999999999988,-5.0,0,3
5888,10000124,10022102,6.0,20.86703840414671,72,40,3.66,2.0,0,3
5889,10038885,10022102,-1.0,-4.488288911964922,-4,44,-0.75,-2.0,0,3
5890,10011443,10022102,0.0,7.421660252886213,8,-31,1.33,-1.0,0,3
5891,10012414,10022102,0.0,4.216108369211398,17,47,0.08999999999999986,3.0,0,3
5892,10000112,10022102,1.0,0.7512408889683897,4,46,-0.08999999999999986,-4.0,0,3
5893,10034631,10018179,-6.0,-16.366207140332264,-56,-48,-2.74,-1.0,0,3
5894,10036428,10018179,-4.0,-15.872135994087209,-38,-51,-3.780000000000001,-1.0,0,3
5895,10000157,10018179,-3.0,-22.498930252460397,-31,-53,-4.290000000000001,-4.0,0,3
5896,10004165,10018179,-6.0,-30.660429891970153,-57,-44,-5.49,-1.0,0,3
5897,10039547,10018179,-7.0,-13.902439024390247,-59,-64,-3.200000000000001,-1.0,0,3
5898,10034631,10022820,-1.0,10.613154960981056,-11,-142,1.9000000000000004,3.0,0,3
5899,10026943,10022820,0.0,0.9631019387117092,-18,-108,0.1899999999999995,-3.0,0,3
5900,10000157,10022820,3.0,4.480431848852923,14,-147,0.34999999999999964,-5.0,0,3
5901,10005285,10022820,0.0,3.1017986988136386,-3,0,0.1999999999999993,-3.0,0,3
5902,10005285,10022820,0.0,3.1017986988136386,-3,0,0.1999999999999993,3.0,0,3
5903,10017648,10022820,-2.0,-0.2564102564102555,-26,-36,0.13000000000000078,5.0,0,3
5904,10001192,10022820,-2.0,-5.958164642375166,-30,11,-0.33000000000000007,2.0,0,3
5905,10000124,10022820,4.0,22.012497306614954,50,-52,3.7200000000000006,2.0,0,3
5906,10014153,10022820,-3.0,-6.460789818454046,-43,-80,-0.6899999999999995,-2.0,0,3
5907,10000126,10022820,1.0,14.029304029304036,11,-122,1.9800000000000004,-4.0,0,3
5908,10023418,10022820,-2.0,6.309246309246312,-8,-103,0.5899999999999999,-2.0,0,3
5909,10000112,10022820,-1.0,1.8966997914366317,-18,-46,-0.02999999999999936,4.0,0,3
5910,10027307,10022820,-1.0,-9.347319347319349,-23,-160,-2.3200000000000003,3.0,0,3
5911,10034631,10025476,0.0,4.243059193294918,-7,-25,1.4100000000000001,1.0,0,3
5912,10010348,10025476,-2.0,-8.865311994245651,-19,-9,-1.0199999999999996,5.0,0,3
5913,10010348,10025476,-1.0,-8.865311994245651,-19,-9,-1.0199999999999996,3.0,0,3
5914,10003096,10025476,4.0,-7.643947884561513,26,486,-0.6899999999999995,2.0,0,3
5915,10036363,10025476,-2.0,-18.695471541337774,-41,-34,-2.4800000000000004,-1.0,-1,3
5916,10036363,10025476,-2.0,-18.695471541337774,-41,-34,-2.4800000000000004,1.0,-1,3
5917,10018191,10025476,0.0,-9.00745840504878,-12,-22,0.3200000000000003,-3.0,0,3
5918,10012057,10036364,-1.0,49.2063492063492,-6,46,6.9399999999999995,3.0,-1,3
5919,10036428,10021499,2.0,3.338945005611663,26,-49,-0.040000000000000924,4.0,0,3
5920,10011442,10021499,-1.0,-7.3204660059120314,-22,67,-0.9700000000000006,3.0,-1,3
5921,10002945,10021499,0.0,-3.2374573154715165,2,23,-0.6099999999999994,-3.0,0,3
5922,10018587,10021499,4.0,-6.445743989603642,28,113,-0.7300000000000004,3.0,0,3
5923,10042480,10021499,0.0,16.975308641975296,8,-70,1.4299999999999997,3.0,0,3
5924,10002351,10021499,1.0,-4.5363192650014525,10,84,-0.7300000000000004,-3.0,0,3
5925,10022102,10021499,-1.0,-6.622822199146206,-3,4,-0.8399999999999999,1.0,0,3
5926,10034517,10021499,1.0,-0.24691358024692533,8,-33,0.28999999999999915,2.0,0,3
5927,10044042,10021499,0.0,-38.024691358024704,-4,-77,-5.69,3.0,0,3
5928,10036428,10036358,2.0,-38.63636363636363,23,32,-3.5500000000000007,-2.0,0,3
5929,10036428,10003096,-2.0,12.381078224101486,-15,-514,1.0599999999999987,1.0,0,3
5930,10026943,10003096,-4.0,2.236954055587084,-40,-477,0.3899999999999988,-3.0,0,3
5931,10026669,10003096,-5.0,-16.550125707102445,-60,-523,-2.8000000000000007,-2.0,0,3
5932,10001042,10003096,1.0,27.613186541316175,4,-517,4.039999999999999,1.0,0,3
5933,10001042,10003096,1.0,27.613186541316175,4,-517,4.039999999999999,2.0,0,3
5934,10018179,10003096,3.0,28.253214218188695,23,-463,4.84,1.0,0,3
5935,10000157,10003096,0.0,5.754283965728298,-8,-516,0.5499999999999989,-1.0,0,3
5936,10015937,10003096,-4.0,2.8467101531480523,-13,-381,0.2400000000000002,3.0,0,3
5937,10006969,10003096,-2.0,2.2760230961630583,-26,-219,0.4599999999999991,-3.0,0,3
5938,10006958,10003096,-2.0,-0.1453488372092977,-31,-415,-0.2400000000000002,-2.0,0,3
5939,10006053,10003096,-2.0,5.303156146179411,-20,-360,0.7099999999999991,4.0,0,3
5941,10006977,10003096,-2.0,3.822722388517917,-13,-333,0.25,5.0,0,3
5942,10034819,10003096,-4.0,0.7250441996464119,-24,-376,-0.5,3.0,0,3
5943,10038807,10003096,-4.0,1.0174418604651194,-27,-514,-0.10000000000000142,-3.0,0,3
5944,10015660,10003096,-6.0,-0.009955399808852405,-70,-336,0.21999999999999886,7.0,-1,3
